⏹电视综合▶,#genre#
青岛1,http://113.120.46.204:8123/udp/239.21.1.69:5002
青岛2,http://113.120.46.204:8123/udp/239.21.1.70:5002
青岛3,http://113.120.46.204:8123/udp/239.21.1.71:5002
青岛4,http://113.120.46.204:8123/udp/239.21.1.72:5002
青岛5,http://113.120.46.204:8123/udp/239.21.1.73:5002
青岛6,http://113.120.46.204:8123/udp/239.21.1.74:5002
青州文化旅游,http://113.120.46.204:8123/udp/239.21.1.231:5002
青州综合,http://113.120.46.204:8123/udp/239.21.1.232:5002
曲阜新闻,http://113.120.46.204:8123/udp/239.21.1.225:5002
日照莒县TV-1,http://113.120.46.204:8123/udp/239.21.1.236:5002
日照科教,http://113.120.46.204:8123/udp/239.21.1.80:5002
日照岚山,http://113.120.46.204:8123/udp/239.21.1.209:5002
日照新闻,http://113.120.46.204:8123/udp/239.21.1.79:5002
荣成综合,http://113.120.46.204:8123/udp/239.21.1.227:5002
乳山,http://113.120.46.204:8123/udp/239.21.1.220:5002
上海纪实,http://113.120.46.204:8123/udp/239.21.1.171:5002
莘县,http://113.120.46.204:8123/udp/239.21.1.211:5002
生态环境,http://113.120.46.204:8123/udp/239.21.2.42:5002
寿光蔬菜,http://113.120.46.204:8123/udp/239.21.1.218:5002
四海钓鱼,http://113.120.46.204:8123/udp/239.21.2.38:5002
滕州综合,http://113.120.46.204:8123/udp/239.21.1.178:5002
体育赛事,http://113.120.46.204:8123/udp/239.21.2.44:5002
潍坊1,http://113.120.46.204:8123/udp/239.21.1.77:5002
潍坊2,http://113.120.46.204:8123/udp/239.21.1.78:5002
潍坊寿光新闻,http://113.120.46.204:8123/udp/239.21.1.180:5002
文登,http://113.120.46.204:8123/udp/239.21.1.174:5002
无棣综合,http://113.120.46.204:8123/udp/239.21.1.214:5002
五莲新闻,http://113.120.46.204:8123/udp/239.21.1.249:5002
武城新闻,http://113.120.46.204:8123/udp/239.21.1.239:5002
武城影视,http://113.120.46.204:8123/udp/239.21.1.240:5002
喜剧影院,http://113.120.46.204:8123/udp/239.21.1.122:5002
夏津公共,http://113.120.46.204:8123/udp/239.21.1.102:5002
夏津综合,http://113.120.46.204:8123/udp/239.21.1.106:5002
新泰乡村,http://113.120.46.204:8123/udp/239.21.1.248:5002
新泰新闻,http://113.120.46.204:8123/udp/239.21.1.210:5002
新闻综合,http://113.120.46.204:8123/udp/239.21.1.193:5002
烟台公共,http://113.120.46.204:8123/udp/239.21.1.117:5002
烟台经济,http://113.120.46.204:8123/udp/239.21.1.205:5002
烟台新闻,http://113.120.46.204:8123/udp/239.21.1.116:5002
烟台影视,http://113.120.46.204:8123/udp/239.21.1.204:5002
兖州新闻,http://113.120.46.204:8123/udp/239.21.1.224:5002
阳信新闻,http://113.120.46.204:8123/udp/239.21.1.252:5002
优漫卡通,http://113.120.46.204:8123/udp/239.21.1.50:5002
优优宝贝,http://113.120.46.204:8123/udp/239.21.2.41:5002
禹城综合,http://113.120.46.204:8123/udp/239.21.1.241:5002
禹城综艺,http://113.120.46.204:8123/udp/239.21.1.242:5002
郓城新闻,http://113.120.46.204:8123/udp/239.21.1.251:5002
沾化综合,http://113.120.46.204:8123/udp/239.21.1.226:5002
长清新闻,http://113.120.46.204:8123/udp/239.21.1.107:5002
中国交通,http://113.120.46.204:8123/udp/239.21.1.115:5002
中华特产,http://113.120.46.204:8123/udp/239.21.2.43:5002
诸城新闻,http://113.120.46.204:8123/udp/239.21.1.217:5002
淄博都市,http://113.120.46.204:8123/udp/239.21.1.83:5002
淄博公共,http://113.120.46.204:8123/udp/239.21.1.182:5002
淄博科教,http://113.120.46.204:8123/udp/239.21.1.110:5002
淄博生活,http://113.120.46.204:8123/udp/239.21.1.109:5002
淄博新闻,http://113.120.46.204:8123/udp/239.21.1.84:5002
淄博沂源新闻,http://113.120.46.204:8123/udp/239.21.1.114:5002
综合测试,http://113.120.46.204:8123/udp/239.21.1.203:5002
邹城新闻,http://113.120.46.204:8123/udp/239.21.1.185:5002
足球,http://113.120.46.204:8123/udp/239.21.1.162:5002

⏹河北联通▶,#genre#

CCTV-1综合,http://60.10.225.157:555/rtp/239.253.92.83:8012
CCTV-2财经,http://60.10.225.157:555/rtp/239.253.92.190:6065
CCTV-3综艺,http://60.10.225.157:555/rtp/239.253.92.191:6057
CCTV-4K,http://60.10.225.157:555/rtp/239.253.93.134:6631
CCTV-4中文国际,http://60.10.225.157:555/rtp/239.253.92.251:6141
CCTV-4中文国际美洲,http://60.10.225.157:555/rtp/239.253.93.193:6371
CCTV-4中文国际欧洲,http://60.10.225.157:555/rtp/239.253.93.192:6370
CCTV-5+体育赛事,http://60.10.225.157:555/rtp/239.253.92.82:8013
CCTV-5体育,http://60.10.225.157:555/rtp/239.253.92.181:6046
CCTV-6电影,http://60.10.225.157:555/rtp/239.253.92.193:6058
CCTV-7国防军事,http://60.10.225.157:555/rtp/239.253.92.194:6059
CCTV-8电视剧,http://60.10.225.157:555/rtp/239.253.92.195:6060
CCTV-9纪录,http://60.10.225.157:555/rtp/239.253.92.107:6020
CCTV-10科教,http://60.10.225.157:555/rtp/239.253.92.196:6061
CCTV-11戏曲,http://60.10.225.157:555/rtp/239.253.93.153:6321
CCTV-12社会与法,http://60.10.225.157:555/rtp/239.253.92.197:6062
CCTV-13新闻,http://60.10.225.157:555/rtp/239.253.92.13:8008
CCTV-14少儿,http://60.10.225.157:555/rtp/239.253.92.198:6063
CCTV-15音乐,http://60.10.225.157:555/rtp/239.253.93.154:6322
CCTV-17农业农村,http://60.10.225.157:555/rtp/239.253.93.150:6318
CETV-1,http://60.10.225.157:555/rtp/239.253.92.211:6069
CETV-2,http://60.10.225.157:555/rtp/239.253.92.108:6136
CETV-4,http://60.10.225.157:555/rtp/239.253.92.200:6137
CGTN 阿拉伯语,http://60.10.225.157:555/rtp/239.253.93.198:6376
CGTN 俄语,http://60.10.225.157:555/rtp/239.253.93.199:6377
CGTN 法语,http://60.10.225.157:555/rtp/239.253.93.197:6375
CGTN 西班牙语,http://60.10.225.157:555/rtp/239.253.93.196:6374
CGTN 英文记录,http://60.10.225.157:555/rtp/239.253.93.195:6373
CGTN国际,http://60.10.225.157:555/rtp/239.253.92.15:8011



安徽卫视,http://60.10.225.157:555/rtp/239.253.92.209:6566
北京卫视,http://60.10.225.157:555/rtp/239.253.92.87:8014
兵团卫视,http://60.10.225.157:555/rtp/239.253.93.176:6344
东方卫视,http://60.10.225.157:555/rtp/239.253.92.89:8019
东南卫视,http://60.10.225.157:555/rtp/239.253.92.201:6146
广东卫视,http://60.10.225.157:555/rtp/239.253.92.206:8108
广西卫视,http://60.10.225.157:555/rtp/239.253.92.76:8043
贵州卫视,http://60.10.225.157:555/rtp/239.253.92.105:6055
海南卫视,http://60.10.225.157:555/rtp/239.253.93.155:6323
河北卫视,http://60.10.225.157:555/rtp/239.253.92.154:6011
河南卫视,http://60.10.225.157:555/rtp/239.253.92.137:6144
黑龙江卫视,http://60.10.225.157:555/rtp/239.253.92.85:8016
湖北卫视,http://60.10.225.157:555/rtp/239.253.92.210:6567
湖南卫视,http://60.10.225.157:555/rtp/239.253.92.84:8015
吉林卫视,http://60.10.225.157:555/rtp/239.253.92.202:6147
江苏卫视,http://60.10.225.157:555/rtp/239.253.92.88:8018
江西卫视,http://60.10.225.157:555/rtp/239.253.92.19:6145
辽宁卫视,http://60.10.225.157:555/rtp/239.253.92.115:6056
山东卫视,http://60.10.225.157:555/rtp/239.253.92.207:8109
深圳卫视,http://60.10.225.157:555/rtp/239.253.92.86:8017
四川卫视,http://60.10.225.157:555/rtp/239.253.92.16:6043
天津卫视,http://60.10.225.157:555/rtp/239.253.92.91:8021
浙江卫视,http://60.10.225.157:555/rtp/239.253.92.90:8020
重庆卫视,http://60.10.225.157:555/rtp/239.253.92.10:6053

安平电视,http://60.10.225.157:555/rtp/239.253.93.36:6189
安新电视,http://60.10.225.157:555/rtp/239.253.93.107:6274
霸州综合,http://60.10.225.157:555/rtp/239.253.93.209:6387
百姓健康,http://60.10.225.157:555/rtp/239.253.92.199:6568
柏乡电视,http://60.10.225.157:555/rtp/239.253.93.171:6339
保定公共频道,http://60.10.225.157:555/rtp/239.253.93.4:6157
保定生活健康,http://60.10.225.157:555/rtp/239.253.93.5:6158
保定新闻综合,http://60.10.225.157:555/rtp/239.253.93.2:6153
北京纪实科教,http://60.10.225.157:555/rtp/239.253.93.190:6358
兵器科技,http://60.10.225.157:555/rtp/239.253.92.119:8065
兵器科技,http://60.10.225.157:555/rtp/239.253.93.47:6435
财富天下,http://60.10.225.157:555/rtp/239.253.93.247:6425
沧州公共,http://60.10.225.157:555/rtp/239.253.92.122:6016
沧州新闻综合,http://60.10.225.157:555/rtp/239.253.92.121:6015
沧州影视娱乐,http://60.10.225.157:555/rtp/239.253.92.123:6017
茶频道,http://60.10.225.157:555/rtp/239.253.93.212:6390
昌黎电视,http://60.10.225.157:555/rtp/239.253.92.109:6217
车迷,http://60.10.225.157:555/rtp/239.253.93.221:6399
成安电视,http://60.10.225.157:555/rtp/239.253.93.178:6346
承德电视,http://60.10.225.157:555/rtp/239.253.94.28:6627
承德公共,http://60.10.225.157:555/rtp/239.253.92.223:8113
承德新闻综合,http://60.10.225.157:555/rtp/239.253.92.222:8112
赤城电视,http://60.10.225.157:555/rtp/239.253.93.160:6328
崇礼电视,http://60.10.225.157:555/rtp/239.253.93.147:6315
大厂电视,http://60.10.225.157:555/rtp/239.253.92.253:6244
大城电视,http://60.10.225.157:555/rtp/239.253.92.230:6068
大名电视,http://60.10.225.157:555/rtp/239.253.93.186:6354
党教,http://60.10.225.157:555/rtp/239.253.92.125:6024
第一剧场,http://60.10.225.157:555/rtp/239.253.92.18:6079
第一剧场,http://60.10.225.157:555/rtp/239.253.93.138:6428
点掌财经专区,http://60.10.225.157:555/rtp/239.253.92.236:6448
电视指南,http://60.10.225.157:555/rtp/239.253.92.17:6078
电视指南,http://60.10.225.157:555/rtp/239.253.93.249:6427
定兴电视,http://60.10.225.157:555/rtp/239.253.93.14:6167
定州电视,http://60.10.225.157:555/rtp/239.253.93.95:6260
东方财经,http://60.10.225.157:555/rtp/239.253.93.239:6417
东光电视,http://60.10.225.157:555/rtp/239.253.93.96:6262
动漫秀场,http://60.10.225.157:555/rtp/239.253.93.225:6403
都市剧场,http://60.10.225.157:555/rtp/239.253.93.227:6405
发现之旅,http://60.10.225.157:555/rtp/239.253.94.30:6629
法治天地,http://60.10.225.157:555/rtp/239.253.93.241:6419
丰南电视,http://60.10.225.157:555/rtp/239.253.92.231:6070
丰宁综合,http://60.10.225.157:555/rtp/239.253.93.210:6388
丰润电视,http://60.10.225.157:555/rtp/239.253.92.252:6156
风云剧场,http://60.10.225.157:555/rtp/239.253.92.22:6073
风云剧场,http://60.10.225.157:555/rtp/239.253.93.251:6429
风云音乐,http://60.10.225.157:555/rtp/239.253.92.111:8060
风云音乐,http://60.10.225.157:555/rtp/239.253.93.253:6431
风云足球,http://60.10.225.157:555/rtp/239.253.92.110:8061
风云足球,http://60.10.225.157:555/rtp/239.253.93.254:6432
抚宁电视,http://60.10.225.157:555/rtp/239.253.93.201:6379
辅视角 1-标清,http://60.10.225.157:555/rtp/239.253.93.129:6297
辅视角 2-,http://60.10.225.157:555/rtp/239.253.93.126:6294
辅视角 2-标清,http://60.10.225.157:555/rtp/239.253.93.130:6298
辅视角 3-,http://60.10.225.157:555/rtp/239.253.93.127:6295
辅视角 3-标清,http://60.10.225.157:555/rtp/239.253.93.131:6299
辅视角1-,http://60.10.225.157:555/rtp/239.253.93.125:6293
阜城电视,http://60.10.225.157:555/rtp/239.253.93.168:6336
阜平电视,http://60.10.225.157:555/rtp/239.253.93.16:6169
高碑店电视,http://60.10.225.157:555/rtp/239.253.93.23:6176
高尔夫网球,http://60.10.225.157:555/rtp/239.253.92.117:8062
高尔夫网球,http://60.10.225.157:555/rtp/239.253.93.122:6465
高阳电视,http://60.10.225.157:555/rtp/239.253.93.105:6272
高邑电视,http://60.10.225.157:555/rtp/239.253.92.160:6041
固安电视,http://60.10.225.157:555/rtp/239.253.93.109:6276
故城电视,http://60.10.225.157:555/rtp/239.253.93.161:6329
馆陶电视,http://60.10.225.157:555/rtp/239.253.93.115:6282
广平电视,http://60.10.225.157:555/rtp/239.253.93.66:6231
广宗电视,http://60.10.225.157:555/rtp/239.253.93.50:6203
国学,http://60.10.225.157:555/rtp/239.253.92.158:8071
邯郸公共,http://60.10.225.157:555/rtp/239.253.93.12:6165
邯郸科技教育,http://60.10.225.157:555/rtp/239.253.93.13:6166
邯郸新闻综合,http://60.10.225.157:555/rtp/239.253.93.11:6164
邯山电视,http://60.10.225.157:555/rtp/239.253.93.146:6314
河北都市,http://60.10.225.157:555/rtp/239.253.92.172:6002
河北公共,http://60.10.225.157:555/rtp/239.253.92.175:6005
河北经济生活,http://60.10.225.157:555/rtp/239.253.92.171:6001
河北农民,http://60.10.225.157:555/rtp/239.253.92.176:6006
河北少儿科教,http://60.10.225.157:555/rtp/239.253.92.174:6004
河北影视剧,http://60.10.225.157:555/rtp/239.253.92.173:6003
衡水公共,http://60.10.225.157:555/rtp/239.253.93.7:6160
衡水新闻综合,http://60.10.225.157:555/rtp/239.253.93.3:6154
怀旧剧场,http://60.10.225.157:555/rtp/239.253.92.98:6120
怀旧剧场,http://60.10.225.157:555/rtp/239.253.93.252:6430
欢笑剧场4K,http://60.10.225.157:555/rtp/239.253.93.223:6401
环球旅游,http://60.10.225.157:555/rtp/239.253.93.220:6398
环球奇观,http://60.10.225.157:555/rtp/239.253.92.130:8069
黄骅电视,http://60.10.225.157:555/rtp/239.253.92.183:6047
鸡泽电视,http://60.10.225.157:555/rtp/239.253.93.64:6219
纪实人文,http://60.10.225.157:555/rtp/239.253.92.99:6013
冀州电视,http://60.10.225.157:555/rtp/239.253.93.34:6187
家庭理财,http://60.10.225.157:555/rtp/239.253.93.246:6424
嘉佳卡通,http://60.10.225.157:555/rtp/239.253.93.203:6381
金色学堂,http://60.10.225.157:555/rtp/239.253.93.240:6418
金鹰纪实,http://60.10.225.157:555/rtp/239.253.92.103:6054
金鹰卡通,http://60.10.225.157:555/rtp/239.253.92.163:8055
晋州电视,http://60.10.225.157:555/rtp/239.253.93.156:6324
睛彩河北,http://60.10.225.157:555/rtp/239.253.92.104:6221
井陉电视,http://60.10.225.157:555/rtp/239.253.93.205:6383
井陉矿区电视,http://60.10.225.157:555/rtp/239.253.92.215:6067
景县电视,http://60.10.225.157:555/rtp/239.253.93.38:6191
九屏直播频道,http://60.10.225.157:555/rtp/239.253.92.203:6150
巨鹿电视,http://60.10.225.157:555/rtp/239.253.92.254:6449
卡酷少儿,http://60.10.225.157:555/rtp/239.253.92.162:8054
康保电视,http://60.10.225.157:555/rtp/239.253.93.165:6333
快乐垂钓,http://60.10.225.157:555/rtp/239.253.93.213:6391
宽城新闻,http://60.10.225.157:555/rtp/239.253.93.117:6019
涞水电视,http://60.10.225.157:555/rtp/239.253.93.17:6170
涞源电视,http://60.10.225.157:555/rtp/239.253.93.22:6175
廊坊公共,http://60.10.225.157:555/rtp/239.253.92.166:6037
廊坊新闻,http://60.10.225.157:555/rtp/239.253.92.164:6036
老故事,http://60.10.225.157:555/rtp/239.253.92.132:8068
乐亭电视,http://60.10.225.157:555/rtp/239.253.93.250:6290
乐游,http://60.10.225.157:555/rtp/239.253.93.224:6402
梨园,http://60.10.225.157:555/rtp/239.253.92.152:8086
梨园,http://60.10.225.157:555/rtp/239.253.93.133:6441
临城电视,http://60.10.225.157:555/rtp/239.253.93.167:6335
临西电视,http://60.10.225.157:555/rtp/239.253.94.29:6628
临漳电视,http://60.10.225.157:555/rtp/239.253.93.84:6250
隆化电视,http://60.10.225.157:555/rtp/239.253.93.174:6342
隆尧电视,http://60.10.225.157:555/rtp/239.253.93.65:6230
卢龙电视,http://60.10.225.157:555/rtp/239.253.93.206:6384
栾城电视,http://60.10.225.157:555/rtp/239.253.92.187:6051
滦南电视,http://60.10.225.157:555/rtp/239.253.92.218:6100
滦平电视,http://60.10.225.157:555/rtp/239.253.92.100:6142
滦州电视,http://60.10.225.157:555/rtp/239.253.92.97:6138
满城电视,http://60.10.225.157:555/rtp/239.253.93.19:6172
南宫电视,http://60.10.225.157:555/rtp/239.253.93.48:6201
南和电视,http://60.10.225.157:555/rtp/239.253.93.80:6246
南皮电视,http://60.10.225.157:555/rtp/239.253.93.149:6317
内丘电视,http://60.10.225.157:555/rtp/239.253.93.102:6268
宁晋电视,http://60.10.225.157:555/rtp/239.253.93.51:6204
女性时尚,http://60.10.225.157:555/rtp/239.253.92.249:6103
女性时尚,http://60.10.225.157:555/rtp/239.253.92.144:6114
平泉电视,http://60.10.225.157:555/rtp/239.253.92.156:6012
平乡电视,http://60.10.225.157:555/rtp/239.253.93.53:6206
汽摩,http://60.10.225.157:555/rtp/239.253.92.46:6110
迁安电视,http://60.10.225.157:555/rtp/239.253.93.113:6280
迁西电视,http://60.10.225.157:555/rtp/239.253.92.247:6091
秦皇岛公共,http://60.10.225.157:555/rtp/239.253.92.53:6022
秦皇岛新闻综合,http://60.10.225.157:555/rtp/239.253.92.52:6021
秦皇岛影视,http://60.10.225.157:555/rtp/239.253.92.54:6023
青县电视,http://60.10.225.157:555/rtp/239.253.93.139:6307
清河电视,http://60.10.225.157:555/rtp/239.253.93.44:6197
清苑电视,http://60.10.225.157:555/rtp/239.253.93.24:6177
邱县电视,http://60.10.225.157:555/rtp/239.253.93.158:6326
求索纪录,http://60.10.225.157:555/rtp/239.253.93.236:6414
曲阳电视,http://60.10.225.157:555/rtp/239.253.93.31:6184
曲周电视,http://60.10.225.157:555/rtp/239.253.93.54:6207
饶阳电视,http://60.10.225.157:555/rtp/239.253.93.40:6193
任县电视,http://60.10.225.157:555/rtp/239.253.93.145:6313
容城电视,http://60.10.225.157:555/rtp/239.253.93.110:6277
三河电视,http://60.10.225.157:555/rtp/239.253.93.143:6311
沙河电视,http://60.10.225.157:555/rtp/239.253.93.179:6347
山东教育,http://60.10.225.157:555/rtp/239.253.92.106:6135
尚义电视,http://60.10.225.157:555/rtp/239.253.93.163:6331
涉县电视,http://60.10.225.157:555/rtp/239.253.93.106:6273
摄影,http://60.10.225.157:555/rtp/239.253.93.215:6393
深泽电视,http://60.10.225.157:555/rtp/239.253.94.31:6630
深州电视,http://60.10.225.157:555/rtp/239.253.93.42:6195
生活时尚,http://60.10.225.157:555/rtp/239.253.93.226:6404
生态环境,http://60.10.225.157:555/rtp/239.253.93.245:6423
石家庄都市,http://60.10.225.157:555/rtp/239.253.92.95:8122
石家庄生活,http://60.10.225.157:555/rtp/239.253.92.94:8121
石家庄新闻综合,http://60.10.225.157:555/rtp/239.253.92.149:6035
石家庄娱乐,http://60.10.225.157:555/rtp/239.253.92.93:8120
世界地理,http://60.10.225.157:555/rtp/239.253.92.113:8066
世界地理,http://60.10.225.157:555/rtp/239.253.92.131:6113
书画,http://60.10.225.157:555/rtp/239.253.93.214:6392
双滦电视,http://60.10.225.157:555/rtp/239.253.92.147:6224
顺平电视,http://60.10.225.157:555/rtp/239.253.93.148:6316
四海钓鱼,http://60.10.225.157:555/rtp/239.253.93.243:6421
肃宁电视,http://60.10.225.157:555/rtp/239.253.93.152:6320
唐山公共,http://60.10.225.157:555/rtp/239.253.92.128:6028
唐山生活服务,http://60.10.225.157:555/rtp/239.253.92.126:6026
唐山新闻综合,http://60.10.225.157:555/rtp/239.253.92.245:6089
唐山影视,http://60.10.225.157:555/rtp/239.253.92.127:6027
唐县电视,http://60.10.225.157:555/rtp/239.253.93.30:6183
天元围棋,http://60.10.225.157:555/rtp/239.253.93.211:6389
望都电视,http://60.10.225.157:555/rtp/239.253.93.32:6185
魏县电视,http://60.10.225.157:555/rtp/239.253.93.185:6353
文安电视,http://60.10.225.157:555/rtp/239.253.93.111:6278
文化精品,http://60.10.225.157:555/rtp/239.253.92.25:6104
文化精品,http://60.10.225.157:555/rtp/239.253.93.175:6439
文物宝库,http://60.10.225.157:555/rtp/239.253.92.159:8070
文物宝库,http://60.10.225.157:555/rtp/239.253.93.180:6437
无极电视,http://60.10.225.157:555/rtp/239.253.92.138:6222
吴桥电视,http://60.10.225.157:555/rtp/239.253.93.169:6337
武安电视,http://60.10.225.157:555/rtp/239.253.93.62:6215
武强电视,http://60.10.225.157:555/rtp/239.253.93.79:6245
武术世界,http://60.10.225.157:555/rtp/239.253.92.141:8064
武术世界,http://60.10.225.157:555/rtp/239.253.93.46:6434
